"ITI"	"VisualStimulus"	"AuditoryStimulus"	"BlockNo"	"subject"	"pbn"	"age"	"sex"	"handedness"	"opticalaids"	"FirstRT"	"FirstKey"	"FinalRT"	"condition"	"error"
"242"	1161	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	242.93836	2	258.871035	"V"	FALSE
"243"	750	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	248.994913	2	256.840059	"V"	FALSE
"244"	506	" false "	" true "	6	1	1	26	" f "	" r "	" cl "	758.433665	2	790.733488	"A"	FALSE
"245"	861	" true "	" true "	6	1	1	26	" f "	" r "	" cl "	230.096237	1	254.288534	"AV"	FALSE
"246"	1391	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	345.396915	1	369.531114	"V"	FALSE
"247"	1490	" false "	" true "	6	1	1	26	" f "	" r "	" cl "	206.897568	2	214.91371	"A"	FALSE
"248"	519	" false "	" true "	6	1	1	26	" f "	" r "	" cl "	307.819386	3	307.819386	"A"	FALSE
"249"	974	" true "	" true "	6	1	1	26	" f "	" r "	" cl "	223.74361	2	232.279299	"AV"	FALSE
"250"	570	" true "	" true "	6	1	1	26	" f "	" r "	" cl "	220.771274	2	228.754436	"AV"	FALSE
"251"	1198	" false "	" true "	6	1	1	26	" f "	" r "	" cl "	246.400721	1	278.614016	"A"	FALSE
"252"	1294	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	279.251828	1	303.345933	"V"	FALSE
"253"	503	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	269.195688	2	277.164425	"V"	FALSE
"254"	869	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	239.143813	2	255.200126	"V"	FALSE
"255"	1331	" true "	" true "	6	1	1	26	" f "	" r "	" cl "	205.693538	2	221.673555	"AV"	FALSE
"256"	844	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	276.860569	3	276.860569	"V"	FALSE
"257"	1180	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	218.580923	1	226.982263	"V"	FALSE
"258"	1020	" false "	" true "	6	1	1	26	" f "	" r "	" cl "	378.482176	2	394.586566	"A"	FALSE
"259"	1221	" false "	" true "	6	1	1	26	" f "	" r "	" cl "	333.978404	2	341.962806	"A"	FALSE
"260"	809	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	348.437719	2	356.349275	"V"	FALSE
"261"	1087	" false "	" true "	6	1	1	26	" f "	" r "	" cl "	379.99688	3	379.99688	"A"	FALSE
"262"	1295	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	376.745567	1	384.783997	"V"	FALSE
"263"	993	" true "	" true "	6	1	1	26	" f "	" r "	" cl "	226.244766	1	242.317602	"AV"	FALSE
"264"	820	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	430.127549	1	438.637643	"V"	FALSE
"265"	1293	" true "	" true "	6	1	1	26	" f "	" r "	" cl "	234.804113	3	234.804113	"AV"	FALSE
"266"	852	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	302.451743	1	334.475816	"V"	FALSE
"267"	1205	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	232.153299	1	248.141947	"V"	FALSE
"268"	921	" false "	" true "	6	1	1	26	" f "	" r "	" cl "	396.401445	3	396.401445	"A"	FALSE
"269"	1416	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	284.494409	3	284.494409	"V"	FALSE
"270"	920	" true "	" false "	6	1	1	26	" f "	" r "	" cl "	311.637818	1	327.786171	"V"	FALSE
"271"	1090	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	718.163267	2	742.276817	"A"	FALSE
"272"	1059	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	192.384781	2	736.673479	"AV"	FALSE
"273"	536	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	245.60187	2	248.051422	"V"	FALSE
"274"	700	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	361.956106	1	369.964883	"A"	FALSE
"275"	773	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	240.165012	1	248.14951	"A"	FALSE
"276"	920	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	217.409649	1	225.224894	"V"	FALSE
"278"	557	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	367.263098	2	375.049349	"V"	FALSE
"279"	746	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	193.663195	3	193.663195	"AV"	FALSE
"280"	912	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	226.839181	1	579.156982	"AV"	FALSE
"281"	546	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	273.074045	2	280.929375	"V"	FALSE
"282"	803	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	258.018882	1	274.047313	"V"	FALSE
"283"	626	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	365.64442	3	365.64442	"A"	FALSE
"284"	1360	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	239.451883	2	255.486662	"A"	FALSE
"285"	789	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	245.939376	1	253.884333	"V"	FALSE
"286"	820	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	234.958987	3	234.958987	"AV"	FALSE
"287"	1358	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	200.725528	1	209.248602	"A"	FALSE
"288"	1224	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	268.205853	3	268.205853	"AV"	FALSE
"289"	1200	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	221.228931	1	237.198606	"V"	FALSE
"290"	1279	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	250.207674	3	250.207674	"V"	FALSE
"291"	1335	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	239.767689	1	247.579324	"V"	FALSE
"292"	849	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	282.555271	3	282.555271	"AV"	FALSE
"293"	605	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	251.497758	1	276.121278	"AV"	FALSE
"294"	510	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	293.93912	1	301.87505	"V"	FALSE
"295"	1389	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	245.610489	1	261.684015	"AV"	FALSE
"296"	813	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	489.977094	1	505.971811	"V"	FALSE
"297"	1208	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	404.888401	1	413.338574	"A"	FALSE
"298"	939	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	393.815757	1	409.942886	"A"	FALSE
"299"	1464	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	308.773875	3	308.773875	"AV"	FALSE
"300"	1007	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	227.874725	1	236.415952	"AV"	FALSE
"301"	1079	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	266.914943	1	274.972992	"V"	FALSE
"302"	705	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	283.807019	3	283.807019	"V"	FALSE
"303"	616	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	260.549195	1	276.51487	"AV"	FALSE
"304"	1131	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	224.575324	1	232.416822	"AV"	FALSE
"305"	1169	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	221.55782	1	237.512094	"AV"	FALSE
"306"	509	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	288.776934	1	768.650208	"V"	FALSE
"307"	1004	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	300.389228	2	308.2345	"A"	FALSE
"308"	795	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	269.988101	2	277.753576	"V"	FALSE
"309"	693	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	237.724087	3	237.724087	"AV"	FALSE
"310"	764	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	203.353371	1	211.329598	"A"	FALSE
"311"	1011	" true "	" true "	7	1	1	26	" f "	" r "	" cl "	233.417769	1	249.512179	"AV"	FALSE
"312"	1438	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	243.698837	2	246.077923	"V"	FALSE
"313"	1438	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	369.400456	2	371.96969	"A"	FALSE
"314"	505	" false "	" true "	7	1	1	26	" f "	" r "	" cl "	366.30183	1	382.197596	"A"	FALSE
"315"	901	" true "	" false "	7	1	1	26	" f "	" r "	" cl "	289.591207	1	305.647791	"V"	FALSE
"316"	1098	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	276.574402	1	284.989001	"V"	FALSE
"317"	934	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	677.797075	3	677.797075	"A"	FALSE
"318"	1495	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	266.605759	1	274.652098	"V"	FALSE
"319"	1189	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	234.018765	2	242.060638	"A"	FALSE
"320"	871	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	261.018327	2	293.219279	"V"	FALSE
"321"	1493	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	227.667599	2	236.27597	"A"	FALSE
"322"	907	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	192.42461	1	200.21217	"A"	FALSE
"323"	1482	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	187.350023	2	211.903325	"AV"	FALSE
"324"	915	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	200.460012	2	202.835492	"AV"	FALSE
"325"	1425	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	242.129007	2	250.576579	"V"	FALSE
"326"	1013	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	241.662379	2	249.477664	"AV"	FALSE
"327"	811	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	467.092091	3	467.092091	"A"	FALSE
"328"	1244	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	254.742166	1	287.20302	"A"	FALSE
"329"	658	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	382.504131	3	382.504131	"A"	FALSE
"330"	1168	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	437.344352	1	445.268569	"A"	FALSE
"331"	562	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	606.380118	1	622.926892	"V"	FALSE
"332"	1067	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	458.707847	1	474.809542	"A"	FALSE
"333"	760	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	253.401644	1	261.219818	"AV"	FALSE
"334"	1069	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	237.247113	1	245.20784	"AV"	FALSE
"335"	1006	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	218.891027	1	234.962247	"AV"	FALSE
"336"	1436	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	275.081049	1	291.163562	"V"	FALSE
"337"	1173	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	247.273801	3	247.273801	"V"	FALSE
"338"	1343	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	250.718558	2	258.592624	"A"	FALSE
"339"	1229	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	257.202446	1	273.298758	"V"	FALSE
"340"	1014	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	260.22876	2	268.735422	"V"	FALSE
"341"	1311	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	224.000312	3	224.000312	"AV"	FALSE
"342"	1220	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	200.850896	2	208.735395	"AV"	FALSE
"343"	1088	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	374.71188	2	390.82432	"A"	FALSE
"344"	1166	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	288.996739	1	296.938647	"A"	FALSE
"345"	1292	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	357.864911	3	357.864911	"V"	FALSE
"346"	1120	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	239.163797	2	247.075481	"V"	FALSE
"347"	1441	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	243.164911	1	267.26132	"V"	FALSE
"348"	1345	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	218.777802	2	234.923275	"AV"	FALSE
"349"	709	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	242.426056	3	242.426056	"AV"	FALSE
"350"	1230	" true "	" false "	8	1	1	26	" f "	" r "	" cl "	216.111684	3	216.111684	"V"	FALSE
"351"	681	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	226.842253	1	251.110308	"AV"	FALSE
"352"	1200	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	220.530817	1	244.801587	"AV"	FALSE
"353"	1082	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	297.565941	2	305.419195	"A"	FALSE
"354"	1190	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	231.946406	2	240.451803	"A"	FALSE
"355"	786	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	278.76334	1	302.774057	"A"	FALSE
"356"	747	" false "	" true "	8	1	1	26	" f "	" r "	" cl "	282.317401	2	290.321419	"A"	FALSE
"357"	938	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	253.464194	3	253.464194	"AV"	FALSE
"358"	916	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	225.474302	1	233.335043	"AV"	FALSE
"359"	1005	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	210.128891	3	210.128891	"AV"	FALSE
"360"	1019	" true "	" true "	8	1	1	26	" f "	" r "	" cl "	190.35051	3	190.35051	"AV"	FALSE
"361"	630	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	755.104682	3	755.104682	"AV"	FALSE
"362"	871	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	174.73868	3	174.73868	"AV"	FALSE
"363"	1377	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	173.992067	1	182.244866	"AV"	FALSE
"364"	1187	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	240.161421	1	248.189891	"V"	FALSE
"366"	1123	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	194.364382	2	210.634092	"AV"	FALSE
"367"	1072	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	156.901534	1	173.876602	"AV"	FALSE
"368"	1314	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	213.524216	2	221.614699	"A"	FALSE
"369"	1004	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	295.160781	3	295.160781	"V"	FALSE
"370"	1347	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	225.998862	1	241.972133	"V"	FALSE
"371"	846	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	227.926048	1	236.399828	"V"	FALSE
"372"	892	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	185.048565	1	201.065773	"AV"	FALSE
"373"	998	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	190.472462	2	206.685775	"AV"	FALSE
"374"	514	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	233.9632	3	233.9632	"AV"	FALSE
"375"	1329	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	194.378998	2	210.448538	"AV"	FALSE
"376"	1029	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	216.709972	1	224.558479	"V"	FALSE
"377"	856	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	216.488626	1	240.858668	"AV"	FALSE
"378"	857	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	212.483511	3	212.483511	"A"	FALSE
"379"	726	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	250.425375	1	258.269953	"A"	FALSE
"380"	1325	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	308.633421	2	452.793898	"AV"	FALSE
"381"	1206	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	342.66984	3	342.66984	"A"	FALSE
"382"	1229	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	242.525508	1	258.761329	"V"	FALSE
"383"	1469	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	231.986347	1	264.253605	"V"	FALSE
"384"	798	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	322.137421	2	346.383592	"A"	FALSE
"385"	1141	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	327.758648	2	343.905783	"A"	FALSE
"386"	954	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	352.637066	1	361.072094	"V"	FALSE
"387"	1292	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	240.87698	3	240.87698	"V"	FALSE
"388"	821	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	265.909987	1	274.065636	"V"	FALSE
"389"	1062	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	220.011847	1	236.26768	"AV"	FALSE
"390"	1332	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	213.424271	2	221.317443	"AV"	FALSE
"391"	1118	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	240.805959	1	248.683997	"A"	FALSE
"392"	1250	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	255.642736	1	263.71619	"V"	FALSE
"393"	1062	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	237.942387	1	245.890276	"A"	FALSE
"394"	574	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	258.08749	1	330.065491	"AV"	FALSE
"395"	830	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	197.823086	3	197.823086	"AV"	FALSE
"396"	1127	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	183.078183	1	199.067942	"AV"	FALSE
"397"	994	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	222.526504	3	222.526504	"A"	FALSE
"398"	626	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	251.310297	1	259.163315	"AV"	FALSE
"399"	1036	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	179.402274	3	179.402274	"AV"	FALSE
"400"	1391	" false "	" true "	9	1	1	26	" f "	" r "	" cl "	248.637113	3	248.637113	"A"	FALSE
"401"	1485	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	257.660071	2	265.59437	"AV"	FALSE
"402"	1233	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	265.14047	1	281.264801	"V"	FALSE
"403"	1083	" true "	" false "	9	1	1	26	" f "	" r "	" cl "	231.73952	3	231.73952	"V"	FALSE
"404"	1438	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	225.120322	1	249.464934	"AV"	FALSE
"405"	1465	" true "	" true "	9	1	1	26	" f "	" r "	" cl "	196.087577	1	203.949869	"AV"	FALSE
"406"	723	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	248.26129	2	256.300651	"V"	FALSE
"407"	579	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	675.317258	2	683.700085	"A"	FALSE
"408"	576	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	253.515387	2	262.170409	"AV"	FALSE
"409"	785	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	195.777204	2	219.800408	"AV"	FALSE
"410"	974	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	438.49993	2	455.260914	"A"	FALSE
"411"	997	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	212.300922	2	236.587642	"AV"	FALSE
"412"	727	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	207.775004	3	207.775004	"AV"	FALSE
"413"	615	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	249.742629	2	265.750521	"V"	FALSE
"414"	987	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	211.220596	1	219.149452	"AV"	FALSE
"415"	908	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	227.999767	1	236.50097	"V"	FALSE
"416"	1349	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	224.203252	2	232.29534	"A"	FALSE
"417"	929	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	300.418752	3	300.418752	"V"	FALSE
"418"	514	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	261.860424	1	277.964432	"V"	FALSE
"419"	759	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	245.077355	1	252.996849	"V"	FALSE
"420"	821	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	257.144142	1	289.157532	"V"	FALSE
"421"	521	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	228.89245	1	244.944343	"V"	FALSE
"422"	587	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	386.594391	2	394.481467	"A"	FALSE
"423"	1229	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	210.737845	1	218.631503	"AV"	FALSE
"424"	1393	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	262.716203	2	270.541031	"V"	FALSE
"425"	615	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	222.446317	1	246.846003	"AV"	FALSE
"426"	1091	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	244.074721	1	252.001737	"V"	FALSE
"427"	1375	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	203.128983	2	205.540515	"AV"	FALSE
"428"	1324	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	243.051322	1	251.493319	"A"	FALSE
"429"	547	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	438.716757	1	446.57434	"A"	FALSE
"430"	522	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	217.873771	3	217.873771	"A"	FALSE
"431"	710	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	211.353332	1	219.435111	"AV"	FALSE
"432"	564	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	232.48421	3	232.48421	"A"	FALSE
"433"	512	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	335.852322	2	352.090275	"A"	FALSE
"434"	702	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	286.292559	1	294.153123	"AV"	FALSE
"435"	1383	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	189.648236	3	189.648236	"A"	FALSE
"436"	1319	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	226.592972	1	234.591599	"AV"	FALSE
"437"	688	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	211.696876	2	227.766312	"A"	FALSE
"438"	593	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	229.027597	2	245.327361	"AV"	FALSE
"439"	595	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	272.177869	2	288.141842	"V"	FALSE
"440"	672	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	314.424764	2	322.254108	"A"	FALSE
"441"	990	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	211.493727	3	211.493727	"AV"	FALSE
"442"	1404	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	195.342405	2	203.237576	"AV"	FALSE
"443"	700	" true "	" true "	10	1	1	26	" f "	" r "	" cl "	205.571797	2	213.704611	"AV"	FALSE
"444"	1424	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	230.289315	1	238.747784	"V"	FALSE
"445"	853	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	231.060812	1	255.457914	"V"	FALSE
"446"	801	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	499.440145	2	501.80703	"A"	FALSE
"447"	692	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	466.885602	1	474.834116	"A"	FALSE
"448"	1126	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	256.158632	2	258.607999	"A"	FALSE
"449"	1334	" true "	" false "	10	1	1	26	" f "	" r "	" cl "	276.734314	1	285.315152	"V"	FALSE
"450"	1351	" false "	" true "	10	1	1	26	" f "	" r "	" cl "	276.434059	2	284.255499	"A"	FALSE
"451"	538	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	240.274755	1	248.166904	"V"	FALSE
"452"	1436	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	664.258608	2	672.655153	"A"	FALSE
"453"	1497	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	222.82048	2	230.582558	"A"	FALSE
"454"	718	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	332.262017	3	332.262017	"V"	FALSE
"455"	1298	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	224.757777	3	224.757777	"A"	FALSE
"456"	1308	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	251.101951	3	251.101951	"V"	FALSE
"457"	1216	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	218.117313	1	226.158163	"A"	FALSE
"458"	545	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	289.495827	1	297.988385	"V"	FALSE
"459"	1497	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	237.786032	2	245.975531	"A"	FALSE
"460"	1352	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	225.581392	3	225.581392	"V"	FALSE
"461"	763	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	334.801985	2	342.921542	"A"	FALSE
"462"	1348	" true "	" true "	11	1	1	26	" f "	" r "	" cl "	234.76137	3	234.76137	"AV"	FALSE
"463"	1448	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	251.608431	2	254.055951	"V"	FALSE
"464"	922	" true "	" true "	11	1	1	26	" f "	" r "	" cl "	199.218199	3	199.218199	"AV"	FALSE
"465"	1130	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	236.282282	1	244.825131	"V"	FALSE
"466"	1452	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	244.942911	3	244.942911	"A"	FALSE
"467"	1169	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	330.49832	1	346.756432	"A"	FALSE
"468"	977	" true "	" true "	11	1	1	26	" f "	" r "	" cl "	215.606327	3	215.606327	"AV"	FALSE
"469"	852	" true "	" true "	11	1	1	26	" f "	" r "	" cl "	197.420907	1	213.600152	"AV"	FALSE
"470"	1146	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	220.314218	2	268.19002	"A"	FALSE
"471"	706	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	260.031942	2	267.958172	"A"	FALSE
"472"	559	" true "	" true "	11	1	1	26	" f "	" r "	" cl "	230.517088	1	239.121031	"AV"	FALSE
"473"	763	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	249.68684	2	257.672937	"V"	FALSE
"475"	544	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	320.715503	3	320.715503	"V"	FALSE
"476"	1046	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	250.220112	2	274.437292	"V"	FALSE
"477"	1019	" true "	" true "	11	1	1	26	" f "	" r "	" cl "	218.30061	2	234.335406	"AV"	FALSE
"478"	1302	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	292.524434	2	452.968316	"V"	FALSE
"479"	1014	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	239.51577	1	247.402548	"V"	FALSE
"480"	1299	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	247.153179	3	247.153179	"V"	FALSE
"481"	692	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	532.725186	2	540.598806	"A"	FALSE
"482"	869	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	322.834511	2	339.06731	"V"	FALSE
"483"	518	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	395.477681	3	395.477681	"A"	FALSE
"484"	793	" true "	" true "	11	1	1	26	" f "	" r "	" cl "	252.588555	3	252.588555	"AV"	FALSE
"485"	1072	" true "	" false "	11	1	1	26	" f "	" r "	" cl "	209.439053	3	209.439053	"V"	FALSE
"486"	1136	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	421.537898	2	453.541294	"A"	FALSE
"487"	1205	" true "	" true "	11	1	1	26	" f "	" r "	" cl "	236.488827	2	244.531942	"AV"	FALSE
"488"	1060	" false "	" true "	11	1	1	26	" f "	" r "	" cl "	253.806593	2	261.792185	"A"	FALSE
